ItemIndex,Item,Repetition,Rater,RaterIndex,Relevance
572,Z6xTxbQeSsI.mp4-scene,Repetition 3,16,16,0
572,Z6xTxbQeSsI.mp4-scene,Repetition 3,17,17,1
572,Z6xTxbQeSsI.mp4-scene,Repetition 3,18,18,0
572,Z6xTxbQeSsI.mp4-scene,Repetition 3,20,20,0
572,Z6xTxbQeSsI.mp4-scene,Repetition 3,21,21,1
572,Z6xTxbQeSsI.mp4-scene,Repetition 3,22,22,0
572,Z6xTxbQeSsI.mp4-scene,Repetition 3,23,23,0
573,Z6xTxbQeSsI.mp4-night,Repetition 3,1,1,1
573,Z6xTxbQeSsI.mp4-night,Repetition 3,3,3,0
573,Z6xTxbQeSsI.mp4-night,Repetition 3,4,4,0
573,Z6xTxbQeSsI.mp4-night,Repetition 3,6,6,0
573,Z6xTxbQeSsI.mp4-night,Repetition 3,10,10,1
573,Z6xTxbQeSsI.mp4-night,Repetition 3,11,11,1
573,Z6xTxbQeSsI.mp4-night,Repetition 3,13,13,0
573,Z6xTxbQeSsI.mp4-night,Repetition 3,14,14,0
573,Z6xTxbQeSsI.mp4-night,Repetition 3,16,16,0
573,Z6xTxbQeSsI.mp4-night,Repetition 3,17,17,0
573,Z6xTxbQeSsI.mp4-night,Repetition 3,18,18,0
573,Z6xTxbQeSsI.mp4-night,Repetition 3,20,20,1
573,Z6xTxbQeSsI.mp4-night,Repetition 3,21,21,1
573,Z6xTxbQeSsI.mp4-night,Repetition 3,22,22,0
573,Z6xTxbQeSsI.mp4-night,Repetition 3,23,23,1
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,1,1,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,3,3,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,4,4,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,6,6,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,10,10,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,11,11,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,13,13,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,14,14,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,16,16,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,17,17,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,18,18,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,20,20,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,21,21,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,22,22,0
574,Z6xTxbQeSsI.mp4-computer wallpaper,Repetition 3,23,23,0
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,1,1,0
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,3,3,0
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,4,4,1
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,6,6,1
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,10,10,0
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,11,11,1
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,13,13,0
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,14,14,0
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,16,16,0
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,17,17,0
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,18,18,0
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,20,20,1
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,21,21,1
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,22,22,0
575,Z6xTxbQeSsI.mp4-stage,Repetition 3,23,23,0
576,Z6xTxbQeSsI.mp4-game,Repetition 3,1,1,0
576,Z6xTxbQeSsI.mp4-game,Repetition 3,3,3,0
576,Z6xTxbQeSsI.mp4-game,Repetition 3,4,4,0
576,Z6xTxbQeSsI.mp4-game,Repetition 3,6,6,1
576,Z6xTxbQeSsI.mp4-game,Repetition 3,10,10,1
576,Z6xTxbQeSsI.mp4-game,Repetition 3,11,11,0
576,Z6xTxbQeSsI.mp4-game,Repetition 3,13,13,1
576,Z6xTxbQeSsI.mp4-game,Repetition 3,14,14,1
576,Z6xTxbQeSsI.mp4-game,Repetition 3,16,16,0
576,Z6xTxbQeSsI.mp4-game,Repetition 3,17,17,1
576,Z6xTxbQeSsI.mp4-game,Repetition 3,18,18,0
576,Z6xTxbQeSsI.mp4-game,Repetition 3,20,20,1
576,Z6xTxbQeSsI.mp4-game,Repetition 3,21,21,1
576,Z6xTxbQeSsI.mp4-game,Repetition 3,22,22,1
576,Z6xTxbQeSsI.mp4-game,Repetition 3,23,23,1
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,1,1,1
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,3,3,1
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,4,4,0
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,6,6,1
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,10,10,0
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,11,11,0
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,13,13,1
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,14,14,1
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,16,16,0
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,17,17,1
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,18,18,1
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,20,20,0
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,21,21,1
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,22,22,1
577,Z6xTxbQeSsI.mp4-cave,Repetition 3,23,23,1
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,1,1,0
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,3,3,0
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,4,4,0
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,6,6,1
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,10,10,0
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,11,11,0
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,13,13,1
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,14,14,1
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,16,16,0
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,17,17,1
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,18,18,0
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,20,20,0
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,21,21,1
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,22,22,0
578,Z6xTxbQeSsI.mp4-Saint Paul's Cathedral,Repetition 3,23,23,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,1,1,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,3,3,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,4,4,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,8,8,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,9,9,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,10,10,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,11,11,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,13,13,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,14,14,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,16,16,1
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,17,17,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,18,18,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,21,21,0
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,22,22,1
579,Z6xTxbQeSsI.mp4-photograph,Repetition 3,23,23,0
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,1,1,0
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,3,3,1
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,4,4,0
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,8,8,0
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,9,9,1
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,10,10,0
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,11,11,0
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,13,13,1
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,14,14,0
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,16,16,0
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,17,17,0
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,18,18,0
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,21,21,1
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,22,22,1
580,Z6xTxbQeSsI.mp4-smile,Repetition 3,23,23,0
581,Z6xTxbQeSsI.mp4-black,Repetition 3,1,1,1
581,Z6xTxbQeSsI.mp4-black,Repetition 3,3,3,0
581,Z6xTxbQeSsI.mp4-black,Repetition 3,4,4,1
581,Z6xTxbQeSsI.mp4-black,Repetition 3,8,8,0
581,Z6xTxbQeSsI.mp4-black,Repetition 3,9,9,0
581,Z6xTxbQeSsI.mp4-black,Repetition 3,10,10,0
581,Z6xTxbQeSsI.mp4-black,Repetition 3,11,11,1
581,Z6xTxbQeSsI.mp4-black,Repetition 3,13,13,0
581,Z6xTxbQeSsI.mp4-black,Repetition 3,14,14,0
581,Z6xTxbQeSsI.mp4-black,Repetition 3,16,16,1
581,Z6xTxbQeSsI.mp4-black,Repetition 3,17,17,0
581,Z6xTxbQeSsI.mp4-black,Repetition 3,18,18,0
581,Z6xTxbQeSsI.mp4-black,Repetition 3,21,21,0
581,Z6xTxbQeSsI.mp4-black,Repetition 3,22,22,0
581,Z6xTxbQeSsI.mp4-black,Repetition 3,23,23,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,1,1,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,3,3,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,4,4,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,8,8,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,9,9,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,10,10,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,11,11,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,13,13,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,14,14,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,16,16,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,17,17,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,18,18,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,21,21,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,22,22,0
582,Z6xTxbQeSsI.mp4-singing,Repetition 3,23,23,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,1,1,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,3,3,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,4,4,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,8,8,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,9,9,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,10,10,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,11,11,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,13,13,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,14,14,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,16,16,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,17,17,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,18,18,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,21,21,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,22,22,0
583,Z6xTxbQeSsI.mp4-yog,Repetition 3,23,23,0
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,1,1,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,3,3,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,4,4,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,8,8,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,9,9,0
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,10,10,0
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,11,11,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,13,13,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,14,14,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,16,16,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,17,17,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,18,18,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,21,21,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,22,22,1
584,Z6xTxbQeSsI.mp4-Caverns,Repetition 3,23,23,1
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,1,1,0
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,3,3,1
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,4,4,0
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,8,8,1
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,9,9,1
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,10,10,0
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,11,11,1
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,13,13,1
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,14,14,1
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,16,16,0
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,17,17,1
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,18,18,0
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,21,21,1
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,22,22,1
585,Z6xTxbQeSsI.mp4-mine,Repetition 3,23,23,1
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,1,1,1
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,3,3,0
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,4,4,1
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,8,8,0
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,9,9,1
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,10,10,0
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,11,11,0
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,13,13,0
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,14,14,0
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,16,16,0
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,17,17,1
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,18,18,0
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,21,21,0
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,22,22,0
586,Z6xTxbQeSsI.mp4-computer technology,Repetition 3,23,23,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,1,1,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,3,3,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,4,4,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,8,8,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,9,9,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,10,10,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,11,11,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,13,13,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,14,14,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,16,16,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,17,17,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,18,18,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,21,21,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,22,22,0
587,Z6xTxbQeSsI.mp4-snakes,Repetition 3,23,23,0
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,1,1,1
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,3,3,0
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,4,4,0
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,8,8,1
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,9,9,1
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,10,10,0
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,11,11,0
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,13,13,1
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,14,14,1
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,16,16,0
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,17,17,1
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,18,18,0
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,21,21,1
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,22,22,0
588,Z6xTxbQeSsI.mp4-Thomas Morgan,Repetition 3,23,23,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,1,1,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,3,3,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,4,4,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,5,5,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,8,8,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,10,10,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,11,11,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,13,13,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,14,14,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,17,17,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,19,19,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,21,21,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,22,22,1
589,Z6xTxbQeSsI.mp4-trampoline,Repetition 3,23,23,1
590,Z6xTxbQeSsI.mp4-world,Repetition 3,1,1,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,3,3,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,4,4,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,5,5,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,8,8,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,10,10,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,11,11,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,13,13,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,14,14,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,17,17,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,19,19,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,21,21,0
590,Z6xTxbQeSsI.mp4-world,Repetition 3,22,22,1
590,Z6xTxbQeSsI.mp4-world,Repetition 3,23,23,0
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,1,1,1
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,3,3,0
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,4,4,0
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,5,5,0
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,8,8,1
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,10,10,1
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,11,11,1
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,13,13,0
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,14,14,0
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,17,17,1
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,19,19,0
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,21,21,0
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,22,22,0
591,Z6xTxbQeSsI.mp4-levels,Repetition 3,23,23,0
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,1,1,1
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,3,3,1
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,4,4,0
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,5,5,1
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,8,8,1
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,10,10,0
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,11,11,0
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,13,13,1
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,14,14,1
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,17,17,1
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,19,19,0
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,21,21,1
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,22,22,0
592,Z6xTxbQeSsI.mp4-BBC News,Repetition 3,23,23,1
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,1,1,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,3,3,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,4,4,1
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,5,5,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,8,8,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,10,10,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,11,11,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,13,13,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,14,14,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,17,17,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,19,19,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,21,21,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,22,22,0
593,Z6xTxbQeSsI.mp4-everyone,Repetition 3,23,23,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,1,1,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,3,3,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,4,4,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,5,5,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,8,8,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,10,10,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,11,11,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,13,13,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,14,14,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,17,17,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,19,19,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,21,21,0
594,Z6xTxbQeSsI.mp4-side,Repetition 3,22,22,1
594,Z6xTxbQeSsI.mp4-side,Repetition 3,23,23,0
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,1,1,0
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,3,3,1
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,4,4,1
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,5,5,1
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,8,8,1
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,10,10,1
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,11,11,1
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,13,13,1
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,14,14,1
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,17,17,1
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,19,19,1
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,21,21,0
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,22,22,0
595,Z6xTxbQeSsI.mp4-playroom,Repetition 3,23,23,1
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,1,1,1
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,3,3,1
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,4,4,1
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,5,5,0
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,8,8,0
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,10,10,0
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,11,11,0
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,13,13,1
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,14,14,0
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,17,17,1
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,19,19,1
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,21,21,1
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,22,22,1
596,Z6xTxbQeSsI.mp4-Fitness sessions,Repetition 3,23,23,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,1,1,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,3,3,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,4,4,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,5,5,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,8,8,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,10,10,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,11,11,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,13,13,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,14,14,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,17,17,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,19,19,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,21,21,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,22,22,0
597,Z6xTxbQeSsI.mp4-fist,Repetition 3,23,23,0
598,Z6xTxbQeSsI.mp4-walkways,Repetition 3,1,1,0
598,Z6xTxbQeSsI.mp4-walkways,Repetition 3,3,3,1
598,Z6xTxbQeSsI.mp4-walkways,Repetition 3,4,4,0
598,Z6xTxbQeSsI.mp4-walkways,Repetition 3,5,5,0
598,Z6xTxbQeSsI.mp4-walkways,Repetition 3,8,8,1
598,Z6xTxbQeSsI.mp4-walkways,Repetition 3,10,10,0
598,Z6xTxbQeSsI.mp4-walkways,Repetition 3,11,11,1
598,Z6xTxbQeSsI.mp4-walkways,Repetition 3,13,13,0
598,Z6xTxbQeSsI.mp4-walkways,Repetition 3,14,14,1
598,Z6xTxbQeSsI.mp4-walkways,Repetition 3,17,17,1
598,Z6xTxbQeSsI.mp4-walkways,Repetition 3,19,19,0
